Provider,PotentialFraud,ClaimCount,UniqueBeneficiaries,ReimbursementTotal,ReimbursementMean,ReimbursementMedian,ReimbursementStd,ReimbursementMax,DeductibleTotal,DeductibleMean,DeductibleMax,InpatientClaimCount,InpatientClaimRatio,ClaimDurationMean,HospitalStayMean,HospitalStayMax,DiagnosisCountMean,ProcedureCountMean,PhysicianCountMean,BeneficiaryAgeMean,BeneficiaryAgeStd,ChronicConditionMean,AnnualReimbursementMean,AnnualDeductibleMean,UniqueAttendingPhysicians,UniquePrimaryDiagnoses,UniquePrimaryProcedures,ClaimsPerBeneficiary,ReimbursementPerBeneficiary,ReimbursementPerClaim,DeductibleToReimbursementRatio,PhysicianDiversityRatio,DiagnosisDiversityRatio,ProcedureDiversityRatio,FraudLabel
PRV54120,No,2,2,1000,500.0,500.0,141.4213562373095,600,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,5.5,0.0,1.5,68.5,24.748737341529164,4.0,2460.0,85.0,1,2,0,1.0,500.0,500.0,0.0,0.5,1.0,0.0,0
PRV54121,No,48,19,15370,320.2083333333333,90.0,520.8564533875538,2200,140.0,2.9166666666666665,100.0,0,0.0,2.5,0.0,0.0,3.0416666666666665,0.0,1.5833333333333333,79.5625,10.690831725301981,4.541666666666667,5365.0,970.3333333333334,5,44,0,2.526315789473684,808.9473684210526,320.2083333333333,0.009108653220559532,0.10416666666666667,0.9166666666666666,0.0,0
PRV54122,No,4,4,510,127.5,130.0,83.81527307120105,200,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,2.5,0.0,1.5,85.5,13.868429375143148,3.75,2312.5,930.0,4,4,0,1.0,127.5,127.5,0.0,1.0,1.0,0.0,0
PRV54123,No,2,2,110,55.0,55.0,35.35533905932738,80,60.0,30.0,60.0,0,0.0,1.0,0.0,0.0,3.0,0.0,1.5,76.0,0.0,6.0,1465.0,410.0,2,2,0,1.0,55.0,55.0,0.5454545454545454,1.0,1.0,0.0,0
PRV54124,No,5,5,700,140.0,40.0,203.46989949375805,500,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,3.2,0.0,1.6,67.8,14.75466028073842,3.4,712.0,122.0,4,5,0,1.0,140.0,140.0,0.0,0.8,1.0,0.0,0
PRV54125,No,11,10,7180,652.7272727272727,70.0,1148.9394319031,3300,0.0,0.0,0.0,0,0.0,3.909090909090909,0.0,0.0,2.727272727272727,0.0,1.5454545454545454,77.45454545454545,12.476887723816677,5.454545454545454,16647.272727272728,1780.1818181818182,5,11,0,1.1,718.0,652.7272727272727,0.0,0.45454545454545453,1.0,0.0,0
PRV54127,No,28,25,9100,325.0,95.0,716.1341690969285,3300,0.0,0.0,0.0,0,0.0,3.5714285714285716,0.0,0.0,2.1785714285714284,0.0,1.3928571428571428,73.46428571428571,11.704643405447134,4.714285714285714,8438.92857142857,1145.9285714285713,9,27,0,1.12,364.0,325.0,0.0,0.32142857142857145,0.9642857142857143,0.0,0
PRV54128,No,27,9,10440,386.6666666666667,200.0,443.91613899647587,1700,0.0,0.0,0.0,0,0.0,2.814814814814815,0.0,0.0,2.8518518518518516,0.0,1.8518518518518519,71.07407407407408,7.070664890539076,3.888888888888889,7806.666666666667,1269.2592592592594,7,27,0,3.0,1160.0,386.6666666666667,0.0,0.25925925925925924,1.0,0.0,0
PRV54129,No,5,5,3120,624.0,400.0,848.8403854671384,2100,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,1.8,0.0,1.4,79.2,10.009995004993758,4.2,10962.0,1320.4,4,5,0,1.0,624.0,624.0,0.0,0.8,1.0,0.0,0
PRV54130,No,64,36,9210,143.90625,50.0,341.29360440061265,2600,220.0,3.4375,100.0,0,0.0,2.359375,0.0,0.0,2.8125,0.0,1.609375,75.078125,11.432763678020306,5.0,4704.0625,1451.25,10,61,0,1.7777777777777777,255.83333333333334,143.90625,0.023887079261672096,0.15625,0.953125,0.0,0
PRV54131,No,24,12,4010,167.08333333333334,65.0,251.5081322337513,1100,10.0,0.4166666666666667,10.0,0,0.0,1.2916666666666667,0.0,0.0,2.9166666666666665,0.0,1.4583333333333333,75.20833333333333,8.054052000278393,4.083333333333333,1310.8333333333333,562.3333333333334,3,24,0,2.0,334.1666666666667,167.08333333333334,0.0024937655860349127,0.125,1.0,0.0,0
PRV54132,No,5,5,530,106.0,70.0,112.38327277669039,300,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,3.6,0.0,1.8,64.6,23.426480742954116,2.0,2678.0,444.0,3,5,0,1.0,106.0,106.0,0.0,0.6,1.0,0.0,0
PRV54133,No,25,24,3560,142.4,70.0,214.48154543767475,900,0.0,0.0,0.0,0,0.0,1.08,0.0,0.0,2.96,0.0,1.44,76.36,11.067520047418029,4.0,4846.8,804.88,8,25,0,1.0416666666666667,148.33333333333334,142.4,0.0,0.32,1.0,0.0,0
PRV54134,No,44,36,27250,619.3181818181819,200.0,1209.9037011983066,5000,2206.0,50.13636363636363,1068.0,2,0.045454545454545456,1.3409090909090908,0.22727272727272727,6.0,2.9318181818181817,0.022727272727272728,1.6590909090909092,75.52272727272727,12.62056025801611,4.340909090909091,3019.090909090909,849.8636363636364,21,42,1,1.2222222222222223,756.9444444444445,619.3181818181819,0.08095412844036698,0.4772727272727273,0.9545454545454546,0.022727272727272728,0
PRV54135,No,3,2,260,86.66666666666667,100.0,23.094010767585033,100,0.0,0.0,0.0,0,0.0,8.0,0.0,0.0,4.0,0.0,1.6666666666666667,48.333333333333336,35.21836642056717,3.3333333333333335,1713.3333333333333,486.6666666666667,2,3,0,1.5,130.0,86.66666666666667,0.0,0.6666666666666666,1.0,0.0,0
PRV54136,No,30,16,7570,252.33333333333334,80.0,531.0086909694204,2800,120.0,4.0,70.0,0,0.0,2.3666666666666667,0.0,0.0,2.3,0.0,1.4,71.9,8.3060011541303,4.466666666666667,4577.0,843.1333333333333,6,28,0,1.875,473.125,252.33333333333334,0.015852047556142668,0.2,0.9333333333333333,0.0,0
PRV54139,No,99,52,61480,621.010101010101,60.0,2715.703950889442,25000,5520.0,55.75757575757576,1068.0,5,0.050505050505050504,2.080808080808081,0.29292929292929293,12.0,2.7474747474747474,0.030303030303030304,1.5151515151515151,69.29292929292929,15.546016305289836,4.353535353535354,6903.838383838384,1167.2727272727273,7,91,3,1.9038461538461537,1182.3076923076924,621.010101010101,0.08978529603122967,0.0707070707070707,0.9191919191919192,0.030303030303030304,0
PRV54140,No,6,6,230,38.333333333333336,25.0,38.68677637987774,100,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,2.3333333333333335,0.0,1.0,72.0,12.049896265113656,5.5,3288.3333333333335,626.3333333333334,4,6,0,1.0,38.333333333333336,38.333333333333336,0.0,0.6666666666666666,1.0,0.0,0
PRV54141,No,31,11,9100,293.5483870967742,80.0,590.5113512151808,2500,10.0,0.3225806451612903,10.0,0,0.0,2.3870967741935485,0.0,0.0,2.096774193548387,0.0,1.6774193548387097,74.93548387096774,10.797948829510686,4.419354838709677,2396.7741935483873,520.1290322580645,9,27,0,2.8181818181818183,827.2727272727273,293.5483870967742,0.001098901098901099,0.2903225806451613,0.8709677419354839,0.0,0
PRV54142,No,28,7,9940,355.0,200.0,530.0768637485336,2700,100.0,3.5714285714285716,100.0,0,0.0,2.9285714285714284,0.0,0.0,2.9642857142857144,0.0,1.5357142857142858,71.53571428571429,10.626598852624632,6.285714285714286,6995.0,1782.357142857143,13,25,0,4.0,1420.0,355.0,0.01006036217303823,0.4642857142857143,0.8928571428571429,0.0,0
PRV54144,Yes,294,103,73130,248.74149659863946,70.0,552.4195441357456,3300,830.0,2.82312925170068,100.0,0,0.0,2.3503401360544216,0.0,0.0,2.3401360544217686,0.0,1.5408163265306123,73.99659863945578,10.094265022451081,4.479591836734694,4440.714285714285,916.0204081632653,11,244,0,2.854368932038835,710.0,248.74149659863946,0.011349651305893615,0.03741496598639456,0.8299319727891157,0.0,1
PRV54145,No,6,5,6320,1053.3333333333333,350.0,1364.7808126826324,2800,20.0,3.3333333333333335,20.0,0,0.0,4.5,0.0,0.0,2.3333333333333335,0.0,1.5,76.66666666666667,9.852241707685957,4.666666666666667,3643.3333333333335,863.3333333333334,6,6,0,1.2,1264.0,1053.3333333333333,0.0031645569620253164,1.0,1.0,0.0,0
PRV54146,No,5,3,240,48.0,40.0,30.331501776206203,100,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,1.6,0.0,1.8,80.4,9.09945053286186,2.4,2360.0,285.6,3,5,0,1.6666666666666667,80.0,48.0,0.0,0.6,1.0,0.0,0
PRV54148,No,1,1,90,90.0,90.0,0.0,90,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,78.0,0.0,5.0,1250.0,1260.0,1,1,0,1.0,90.0,90.0,0.0,1.0,1.0,0.0,0
PRV54149,Yes,16,14,34700,2168.75,195.0,3003.1269814422876,8000,5340.0,333.75,1068.0,5,0.3125,2.25,1.5625,9.0,3.8125,0.0,1.375,71.25,11.733143937865359,3.75,8706.25,1367.375,13,16,0,1.1428571428571428,2478.5714285714284,2168.75,0.15389048991354468,0.8125,1.0,0.0,1
PRV54150,No,25,24,11020,440.8,100.0,732.8080694606649,2500,170.0,6.8,100.0,0,0.0,1.8,0.0,0.0,2.76,0.0,1.44,73.96,10.910545357588685,5.16,6166.4,1456.48,5,25,0,1.0416666666666667,459.1666666666667,440.8,0.015426497277676952,0.2,1.0,0.0,0
PRV54153,No,14,11,41410,2957.8571428571427,85.0,6153.172013212033,17000,3204.0,228.85714285714286,1068.0,3,0.21428571428571427,3.642857142857143,2.7857142857142856,21.0,3.642857142857143,0.2857142857142857,1.4285714285714286,70.85714285714286,9.43689276483235,4.571428571428571,9542.142857142857,1409.4285714285713,6,14,2,1.2727272727272727,3764.5454545454545,2957.8571428571427,0.07737261531031152,0.42857142857142855,1.0,0.14285714285714285,0
PRV54154,No,12,11,1640,136.66666666666666,140.0,107.73142812596798,300,0.0,0.0,0.0,0,0.0,2.75,0.0,0.0,2.5833333333333335,0.0,1.8333333333333333,75.41666666666667,11.827997089597,4.666666666666667,2751.6666666666665,689.5,8,11,0,1.0909090909090908,149.0909090909091,136.66666666666666,0.0,0.6666666666666666,0.9166666666666666,0.0,0
PRV54155,No,51,29,24440,479.2156862745098,80.0,1846.0301656660488,13000,1288.0,25.254901960784313,1068.0,1,0.0196078431372549,2.6862745098039214,0.0784313725490196,4.0,2.215686274509804,0.0196078431372549,1.5098039215686274,76.58823529411765,11.824003502347649,4.666666666666667,2040.1960784313726,587.2941176470588,11,48,1,1.7586206896551724,842.7586206896551,479.2156862745098,0.05270049099836334,0.21568627450980393,0.9411764705882353,0.0196078431372549,0
PRV54156,No,121,46,30480,251.900826446281,70.0,570.7368250042905,4800,230.0,1.9008264462809918,100.0,0,0.0,2.049586776859504,0.0,0.0,2.5950413223140494,0.0,1.487603305785124,79.05785123966942,10.985063738747838,4.413223140495868,3220.3305785123966,763.305785123967,1,112,0,2.630434782608696,662.6086956521739,251.900826446281,0.007545931758530184,0.008264462809917356,0.9256198347107438,0.0,0
PRV54157,No,130,51,27980,215.23076923076923,90.0,325.0359917688196,2000,180.0,1.3846153846153846,80.0,0,0.0,2.1846153846153844,0.0,0.0,2.6,0.0,1.676923076923077,71.76153846153846,15.515335672348217,4.638461538461539,4869.923076923077,1237.3076923076924,10,115,0,2.549019607843137,548.6274509803922,215.23076923076923,0.006433166547533953,0.07692307692307693,0.8846153846153846,0.0,0
PRV54158,No,9,9,2360,262.22222222222223,60.0,480.38468381542344,1500,0.0,0.0,0.0,0,0.0,1.6666666666666667,0.0,0.0,1.5555555555555556,0.0,1.5555555555555556,72.66666666666667,11.045361017187263,3.7777777777777777,4507.777777777777,1013.3333333333334,4,9,0,1.0,262.22222222222223,262.22222222222223,0.0,0.4444444444444444,1.0,0.0,0
PRV54159,No,34,22,14400,423.52941176470586,80.0,731.7553919542985,2400,100.0,2.9411764705882355,100.0,0,0.0,3.3529411764705883,0.0,0.0,2.676470588235294,0.0,1.5588235294117647,77.08823529411765,10.717778057433991,4.705882352941177,9225.588235294117,1651.764705882353,6,33,0,1.5454545454545454,654.5454545454545,423.52941176470586,0.006944444444444444,0.17647058823529413,0.9705882352941176,0.0,0
PRV54160,No,9,9,4370,485.55555555555554,200.0,676.9067718510266,2000,0.0,0.0,0.0,0,0.0,5.444444444444445,0.0,0.0,2.0,0.0,1.8888888888888888,73.55555555555556,6.346477588219924,3.2222222222222223,3140.0,646.2222222222222,5,9,0,1.0,485.55555555555554,485.55555555555554,0.0,0.5555555555555556,1.0,0.0,0
PRV54162,No,32,18,8160,255.0,70.0,490.4375926232251,2000,40.0,1.25,40.0,0,0.0,1.6875,0.0,0.0,2.59375,0.0,1.53125,78.8125,12.905206501203677,4.46875,2962.8125,469.5625,7,30,0,1.7777777777777777,453.3333333333333,255.0,0.004901960784313725,0.21875,0.9375,0.0,0
PRV54163,No,41,24,8820,215.1219512195122,80.0,433.29621479548786,1900,130.0,3.1707317073170733,100.0,0,0.0,1.0975609756097562,0.0,0.0,2.658536585365854,0.0,1.6585365853658536,71.65853658536585,15.145312403673879,4.2439024390243905,8700.487804878048,1215.560975609756,1,40,0,1.7083333333333333,367.5,215.1219512195122,0.01473922902494331,0.024390243902439025,0.975609756097561,0.0,0
PRV54164,No,2,2,4100,2050.0,2050.0,2757.7164466275353,4000,1068.0,534.0,1068.0,1,0.5,3.5,3.0,6.0,3.0,0.0,0.5,80.0,5.656854249492381,4.0,5265.0,2369.0,1,2,0,1.0,2050.0,2050.0,0.2604878048780488,0.5,1.0,0.0,0
PRV54166,No,20,17,6500,325.0,35.0,778.456637740411,3300,0.0,0.0,0.0,0,0.0,1.9,0.0,0.0,3.0,0.0,1.7,72.3,15.169567873663514,4.3,2064.5,479.3,1,20,0,1.1764705882352942,382.3529411764706,325.0,0.0,0.05,1.0,0.0,0
PRV54167,No,9,8,1840,204.44444444444446,70.0,286.2302880160969,800,100.0,11.11111111111111,100.0,0,0.0,1.0,0.0,0.0,3.5555555555555554,0.0,2.0,73.44444444444444,16.102104762352585,4.0,7382.222222222223,1164.6666666666667,7,9,0,1.125,230.0,204.44444444444446,0.05434782608695652,0.7777777777777778,1.0,0.0,0
PRV54168,No,67,39,34350,512.6865671641791,70.0,1144.9130999040829,7000,1418.0,21.16417910447761,1068.0,1,0.014925373134328358,2.91044776119403,0.05970149253731343,4.0,2.9402985074626864,0.0,1.5522388059701493,75.55223880597015,11.82099260315841,4.626865671641791,5771.194029850746,1187.5820895522388,14,62,0,1.7179487179487178,880.7692307692307,512.6865671641791,0.04128093158660844,0.208955223880597,0.9253731343283582,0.0,0
PRV54171,No,72,27,20740,288.05555555555554,80.0,524.462538811485,3300,330.0,4.583333333333333,100.0,0,0.0,1.9722222222222223,0.0,0.0,3.0416666666666665,0.0,1.7222222222222223,76.20833333333333,10.617468333026332,4.569444444444445,8908.055555555555,1245.7222222222222,4,68,0,2.6666666666666665,768.1481481481482,288.05555555555554,0.01591128254580521,0.05555555555555555,0.9444444444444444,0.0,0
PRV54172,No,2,2,140,70.0,70.0,42.42640687119285,100,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,3.0,0.0,2.0,70.0,2.8284271247461903,5.0,14900.0,2013.0,2,2,0,1.0,70.0,70.0,0.0,1.0,1.0,0.0,0
PRV54173,No,7,7,640,91.42857142857143,30.0,136.80016708427559,400,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,1.5714285714285714,0.0,1.7142857142857142,78.14285714285714,11.682302447556749,4.428571428571429,5367.142857142857,1011.7142857142857,5,6,0,1.0,91.42857142857143,91.42857142857143,0.0,0.7142857142857143,0.8571428571428571,0.0,0
PRV54175,No,1,1,80,80.0,80.0,0.0,80,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,81.0,0.0,4.0,80.0,10.0,1,1,0,1.0,80.0,80.0,0.0,1.0,1.0,0.0,0
PRV54176,No,10,10,1670,167.0,105.0,141.50382798120103,400,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,2.8,0.0,1.5,73.4,23.80569493022859,4.5,2556.0,996.4,1,10,0,1.0,167.0,167.0,0.0,0.1,1.0,0.0,0
PRV54177,No,2,2,1100,550.0,550.0,494.9747468305833,900,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,81.0,9.899494936611665,7.0,6545.0,1114.0,2,2,0,1.0,550.0,550.0,0.0,1.0,1.0,0.0,0
PRV54178,No,2,2,90,45.0,45.0,21.213203435596427,60,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,57.5,34.64823227814083,3.5,1185.0,100.0,1,2,0,1.0,45.0,45.0,0.0,0.5,1.0,0.0,0
PRV54179,No,1,1,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,68.0,0.0,4.0,580.0,140.0,1,1,0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0
PRV54180,No,2,2,150,75.0,75.0,7.0710678118654755,80,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,2.5,0.0,1.5,59.0,9.899494936611665,5.5,1445.0,540.0,1,2,0,1.0,75.0,75.0,0.0,0.5,1.0,0.0,0
PRV54181,No,4,4,190,47.5,45.0,41.12987559751022,100,0.0,0.0,0.0,0,0.0,1.25,0.0,0.0,2.25,0.0,1.75,75.75,11.026483271348727,4.5,2487.5,615.0,1,4,0,1.0,47.5,47.5,0.0,0.25,1.0,0.0,0
PRV54182,No,4,4,1750,437.5,60.0,775.5159572826338,1600,0.0,0.0,0.0,0,0.0,6.25,0.0,0.0,6.0,0.0,1.75,75.5,7.047458170621991,5.5,5467.5,1554.5,2,4,0,1.0,437.5,437.5,0.0,0.5,1.0,0.0,0
PRV54183,No,2,2,4400,2200.0,2200.0,141.4213562373095,2300,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,2.5,0.0,2.5,70.5,4.949747468305833,5.5,2540.0,245.0,1,2,0,1.0,2200.0,2200.0,0.0,0.5,1.0,0.0,0
PRV54184,No,10,8,3560,356.0,100.0,607.4390687321834,2000,0.0,0.0,0.0,0,0.0,5.0,0.0,0.0,3.4,0.0,1.7,76.9,7.309810759064379,2.7,19700.0,2995.8,1,9,0,1.25,445.0,356.0,0.0,0.1,0.9,0.0,0
PRV54185,No,2,2,350,175.0,175.0,176.7766952966369,300,0.0,0.0,0.0,0,0.0,11.5,0.0,0.0,2.5,0.0,1.5,75.0,22.627416997969522,2.5,1725.0,150.0,1,2,0,1.0,175.0,175.0,0.0,0.5,1.0,0.0,0
PRV54186,No,11,7,1730,157.27272727272728,60.0,201.10151213210253,500,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,3.1818181818181817,0.0,1.2727272727272727,72.81818181818181,5.473905037871625,5.2727272727272725,2565.4545454545455,550.7272727272727,3,11,0,1.5714285714285714,247.14285714285714,157.27272727272728,0.0,0.2727272727272727,1.0,0.0,0
PRV54187,No,1,1,200,200.0,200.0,0.0,200,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,5.0,0.0,2.0,67.0,0.0,4.0,760.0,280.0,1,1,0,1.0,200.0,200.0,0.0,1.0,1.0,0.0,0
PRV54188,No,4,4,3060,765.0,195.0,1227.7486170493808,2600,0.0,0.0,0.0,0,0.0,6.0,0.0,0.0,1.5,0.0,1.75,66.75,20.188693205191203,6.0,3965.0,1197.5,1,3,0,1.0,765.0,765.0,0.0,0.25,0.75,0.0,0
PRV54191,No,2,2,360,180.0,180.0,169.7056274847714,300,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,2.0,0.0,1.5,76.5,2.1213203435596424,2.5,22715.0,1473.0,1,2,0,1.0,180.0,180.0,0.0,0.5,1.0,0.0,0
PRV54192,No,2,2,890,445.0,445.0,502.04581464244876,800,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,4.0,0.0,1.5,80.5,3.5355339059327378,6.0,3840.0,1234.0,2,2,0,1.0,445.0,445.0,0.0,1.0,1.0,0.0,0
PRV54193,No,24,12,4030,167.91666666666666,65.0,235.37166108216957,900,0.0,0.0,0.0,0,0.0,1.2083333333333333,0.0,0.0,2.8333333333333335,0.0,1.2916666666666667,77.20833333333333,11.42833688941532,4.083333333333333,5164.166666666667,799.4166666666666,1,21,0,2.0,335.8333333333333,167.91666666666666,0.0,0.041666666666666664,0.875,0.0,0
PRV54194,No,7,7,3630,518.5714285714286,50.0,1226.953253271813,3300,0.0,0.0,0.0,0,0.0,1.1428571428571428,0.0,0.0,2.7142857142857144,0.0,1.1428571428571428,73.42857142857143,11.1483502943581,3.0,1498.5714285714287,385.7142857142857,1,7,0,1.0,518.5714285714286,518.5714285714286,0.0,0.14285714285714285,1.0,0.0,0
PRV54196,No,10,10,4320,432.0,100.0,816.4394241665044,2600,0.0,0.0,0.0,0,0.0,3.1,0.0,0.0,2.8,0.0,1.7,72.8,14.770842148563426,4.3,2924.0,538.6,2,10,0,1.0,432.0,432.0,0.0,0.2,1.0,0.0,0
PRV54197,No,14,12,850,60.714285714285715,30.0,101.03040560713818,400,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,2.2857142857142856,0.0,1.3571428571428572,77.0,4.787805021413979,4.214285714285714,8111.428571428572,945.4285714285714,6,13,0,1.1666666666666667,70.83333333333333,60.714285714285715,0.0,0.42857142857142855,0.9285714285714286,0.0,0
PRV54198,No,6,6,490,81.66666666666667,70.0,61.12828041640519,200,0.0,0.0,0.0,0,0.0,4.333333333333333,0.0,0.0,2.6666666666666665,0.0,1.3333333333333333,69.16666666666667,9.196013629104009,4.166666666666667,2153.3333333333335,541.3333333333334,5,6,0,1.0,81.66666666666667,81.66666666666667,0.0,0.8333333333333334,1.0,0.0,0
PRV54199,No,1,1,40,40.0,40.0,0.0,40,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,57.0,0.0,5.0,11530.0,1138.0,1,1,0,1.0,40.0,40.0,0.0,1.0,1.0,0.0,0
PRV54200,No,13,13,173090,13314.615384615385,7000.0,14090.13047927793,43000,13884.0,1068.0,1068.0,13,1.0,5.769230769230769,5.769230769230769,13.0,8.153846153846153,0.6153846153846154,1.6153846153846154,75.3076923076923,15.320925860755587,5.0,28455.384615384617,2040.4615384615386,3,12,7,1.0,13314.615384615385,13314.615384615385,0.0802126061586458,0.23076923076923078,0.9230769230769231,0.5384615384615384,0
PRV54201,No,4,4,19600,4900.0,3500.0,4943.6828377233105,12000,4272.0,1068.0,1068.0,4,1.0,6.25,6.25,13.0,5.25,0.0,1.25,73.75,19.24188140489386,4.5,9130.0,1734.5,3,4,0,1.0,4900.0,4900.0,0.2179591836734694,0.75,1.0,0.0,0
PRV54202,No,10,10,137000,13700.0,10500.0,12789.318459818986,47000,9612.0,961.2,1068.0,10,1.0,6.3,6.3,20.0,7.2,0.9,1.9,77.8,12.43471842150928,4.3,21476.0,1827.0,4,10,7,1.0,13700.0,13700.0,0.07016058394160583,0.4,1.0,0.7,0
PRV54203,No,51,45,12930,253.52941176470588,80.0,498.9060974949565,2300,160.0,3.1372549019607843,100.0,0,0.0,2.3529411764705883,0.0,0.0,2.7058823529411766,0.0,1.6274509803921569,76.98039215686275,12.497183996530469,4.137254901960785,3920.9803921568628,781.0980392156863,2,49,0,1.1333333333333333,287.3333333333333,253.52941176470588,0.01237432327919567,0.0392156862745098,0.9607843137254902,0.0,0
PRV54204,No,4,4,62200,15550.0,6500.0,22677.668898426633,49000,4272.0,1068.0,1068.0,4,1.0,10.0,10.0,25.0,7.5,1.0,1.5,72.75,22.808989455914084,5.0,49642.5,5786.5,2,4,2,1.0,15550.0,15550.0,0.06868167202572348,0.5,1.0,0.5,0
PRV54205,No,9,8,65000,7222.222222222223,8000.0,3382.96385503074,13000,9612.0,1068.0,1068.0,9,1.0,5.666666666666667,5.666666666666667,8.0,8.555555555555555,0.6666666666666666,1.6666666666666667,73.55555555555556,13.001068332170927,5.666666666666667,11258.888888888889,2050.4444444444443,3,8,5,1.125,8125.0,7222.222222222223,0.14787692307692307,0.3333333333333333,0.8888888888888888,0.5555555555555556,0
PRV54206,No,44,41,21400,486.3636363636364,80.0,1547.2978560675126,10000,1118.0,25.40909090909091,1068.0,1,0.022727272727272728,2.75,0.09090909090909091,4.0,2.3636363636363638,0.045454545454545456,1.5227272727272727,74.72727272727273,11.590620980542315,4.636363636363637,6191.590909090909,1272.8181818181818,16,39,1,1.0731707317073171,521.9512195121952,486.3636363636364,0.05224299065420561,0.36363636363636365,0.8863636363636364,0.022727272727272728,0
PRV54207,No,41,32,6950,169.5121951219512,70.0,362.2081668013036,2300,100.0,2.4390243902439024,70.0,0,0.0,1.7560975609756098,0.0,0.0,2.4146341463414633,0.0,1.6585365853658536,72.34146341463415,10.525231009573048,4.365853658536586,3187.317073170732,833.9024390243902,25,39,0,1.28125,217.1875,169.5121951219512,0.014388489208633094,0.6097560975609756,0.9512195121951219,0.0,0
PRV54208,No,27,24,114160,4228.148148148148,300.0,7809.394754956778,28000,10680.0,395.55555555555554,1068.0,10,0.37037037037037035,4.555555555555555,2.4814814814814814,20.0,4.555555555555555,0.18518518518518517,1.4814814814814814,72.18518518518519,8.709133300679401,4.851851851851852,10904.444444444445,1623.3333333333333,17,26,4,1.125,4756.666666666667,4228.148148148148,0.09355290819901892,0.6296296296296297,0.9629629629629629,0.14814814814814814,0
PRV54209,Yes,151,139,178900,1184.76821192053,90.0,3673.0007413443464,29000,21830.0,144.56953642384107,1068.0,20,0.13245033112582782,2.390728476821192,0.7748344370860927,26.0,3.5033112582781456,0.08609271523178808,1.609271523178808,74.06622516556291,12.33459572323427,4.6490066225165565,10053.907284768213,1230.0198675496688,87,139,11,1.0863309352517985,1287.0503597122301,1184.76821192053,0.12202347680268306,0.5761589403973509,0.9205298013245033,0.0728476821192053,1
PRV54210,No,20,18,4610,230.5,100.0,261.8049695961923,800,100.0,5.0,100.0,0,0.0,3.25,0.0,0.0,1.65,0.0,1.35,75.05,9.511627233632476,4.65,3719.5,646.6,5,18,0,1.1111111111111112,256.1111111111111,230.5,0.021691973969631236,0.25,0.9,0.0,0
PRV54212,No,54,32,11920,220.74074074074073,60.0,477.69830161460555,2300,0.0,0.0,0.0,0,0.0,2.0925925925925926,0.0,0.0,2.4444444444444446,0.0,1.4074074074074074,74.72222222222223,8.78123356329176,4.018518518518518,4638.7037037037035,494.51851851851853,8,49,0,1.6875,372.5,220.74074074074073,0.0,0.14814814814814814,0.9074074074074074,0.0,0
PRV54213,No,67,61,169320,2527.1641791044776,200.0,4093.874139813878,18000,22518.0,336.089552238806,1068.0,21,0.31343283582089554,3.328358208955224,1.6417910447761195,14.0,4.701492537313433,0.23880597014925373,1.6119402985074627,71.1044776119403,10.657383737675344,5.17910447761194,10495.373134328358,1714.0,24,64,10,1.098360655737705,2775.7377049180327,2527.1641791044776,0.13299078667611622,0.3582089552238806,0.9552238805970149,0.14925373134328357,0
PRV54215,No,31,26,144370,4657.096774193548,400.0,7147.941985190976,28000,12876.0,415.35483870967744,1068.0,14,0.45161290322580644,4.709677419354839,3.4838709677419355,25.0,5.483870967741935,0.3870967741935484,1.5161290322580645,72.7741935483871,15.151918860701782,5.741935483870968,16837.09677419355,1727.741935483871,13,29,7,1.1923076923076923,5552.692307692308,4657.096774193548,0.08918750432915426,0.41935483870967744,0.9354838709677419,0.22580645161290322,0
